:Product:20150312_Fujian，Huangmeishan,220kV Substation_GIC.txt
:Export:2015/12/24 153243  LocalTime
# Prepared by the NCEPU 
# 
# Units GIC_DATA = A
# The positive and negative features of current data represent current direction
#
#       Real-Time GIC Data
#       福建省宁德市寿宁县黄眉山 N27.3675E119.5335
# 

# UT Date           Time
# YR  MO   DA       HHMMSS            GIC_DATA
#-------------------------------------------------------------------------------------------
2015  03  17       123707      -0.367308066
2015  03  17       123807      -0.342333052
2015  03  17       123907      -0.323381393
2015  03  17       124007      -0.295548644
2015  03  17       124107      -0.306580346
2015  03  17       124207      -0.369667676
2015  03  17       124307      -0.345444151
2015  03  17       124407      -0.392276908
2015  03  17       124507      -0.351948814
2015  03  17       124607      -0.396102895
2015  03  17       124707      -0.439546954
2015  03  17       124807      -0.530669654
2015  03  17       124907      -0.591340327
2015  03  17       125007      -0.627966978
2015  03  17       125107      -0.582619248
2015  03  17       125207      -0.520820748
2015  03  17       125307      -0.552953691
2015  03  17       125407      -0.613222075
2015  03  17       125507      -0.712640339
2015  03  17       125607      -0.738754261
2015  03  17       125707      -0.749201595
2015  03  17       125807      -0.735661728
2015  03  17       125907      -0.756363801
2015  03  17       130007      -0.830265741
2015  03  17       130107      -0.898387404
2015  03  17       130207      -0.941456233
2015  03  17       130307      -1.025346313
2015  03  17       130407      -1.004387744
2015  03  17       130507      -0.956601049
2015  03  17       130607      -0.889432437
2015  03  17       130707      -0.839505893
2015  03  17       130807      -0.757408896
2015  03  17       130907      -0.763447833
2015  03  17       131008      -0.843747122
2015  03  17       131108      -0.878751991
