:Product:20160301_Fujian_Huangmeishan_220kV_GIC.txt
:Export:2016/08/06 230820  LocalTime
# Prepared by the NCEPU 
# 
# Units GIC_DATA = A
# The positive and negative features of current data represent current direction
#
#       Real-Time GIC Data
#       福建省宁德市寿宁县黄眉山 N27.3675E119.5335
# 

# UT Date           Time
# YR  MO   DA       HHMMSS            GIC_DATA
#-------------------------------------------------------------------------------------------
2016  03  06       133800      -0.019654
2016  03  06       133900      -0.041723
2016  03  06       134000      -0.068391
2016  03  06       134100      -0.10929
2016  03  06       134200      -0.097417
2016  03  06       134300      -0.090869
2016  03  06       134400      -0.10436
2016  03  06       134500      -0.13676
2016  03  06       134600      -0.16583
2016  03  06       134700      -0.25269
2016  03  06       134800      -0.27524
2016  03  06       134900      -0.30836
2016  03  06       135000      -0.32417
2016  03  06       135100      -0.37167
2016  03  06       135200      -0.35888
2016  03  06       135300      -0.33539
2016  03  06       135400      -0.28468
2016  03  06       135500      -0.25585
2016  03  06       135600      -0.22866
2016  03  06       135700      -0.19249
2016  03  06       135800      -0.17163
2016  03  06       135900      -0.15203
2016  03  06       140000      -0.10784
2016  03  06       140100      -0.12531
2016  03  06       140200      -0.086761
2016  03  06       140300      -0.10132
